25.11.2020,182955
26.11.2020,110714
27.11.2020,205578
28.11.2020,156103
29.11.2020,140047
30.11.2020,169466
01.12.2020,188620
02.12.2020,205451
03.12.2020,221255
04.12.2020,237339
05.12.2020,210890
06.12.2020,176104
07.12.2020,209517
08.12.2020,222663
09.12.2020,228333
10.12.2020,219351
11.12.2020,256065
12.12.2020,253908
13.12.2020,187901
14.12.2020,205555
15.12.2020,200957
16.12.2020,248839
17.12.2020,234152
18.12.2020,261583
19.12.2020,189415
20.12.2020,189811
21.12.2020,206137
22.12.2020,210912
23.12.2020,232524
24.12.2020,194174
25.12.2020,98840
26.12.2020,223681
27.12.2020,140000
28.12.2020,207777
29.12.2020,196080
30.12.2020,239287
31.12.2020,228663
01.01.2021,171692
02.01.2021,287355
03.01.2021,208827
04.01.2021,239523
05.01.2021,225555
06.01.2021,279010
07.01.2021,274429
08.01.2021,324857
09.01.2021,243036
10.01.2021,217396
11.01.2021,232451
12.01.2021,230098
13.01.2021,236462
14.01.2021,232065
15.01.2021,254019
17.01.2021,379621
18.01.2021,144326
19.01.2021,180588
20.01.2021,192011
21.01.2021,197111
22.01.2021,193956
23.01.2021,176747
24.01.2021,135336
25.01.2021,159472
26.01.2021,149625
27.01.2021,154979
28.01.2021,172406
29.01.2021,173586
30.01.2021,143547
31.01.2021,111489
01.02.2021,144146
02.02.2021,115972
03.02.2021,123110
04.02.2021,123433
05.02.2021,133434
06.02.2021,112312
07.02.2021,91767
08.02.2021,89226
09.02.2021,99317
10.02.2021,97268
11.02.2021,105026
12.02.2021,104464
13.02.2021,90260
14.02.2021,64506
15.02.2021,56233
16.02.2021,63517
17.02.2021,72306
18.02.2021,69998
19.02.2021,80289
20.02.2021,102660
21.02.2021,58950
22.02.2021,60884
23.02.2021,71411
24.02.2021,76905
25.02.2021,77639
26.02.2021,84650
27.02.2021,65912
28.02.2021,52520
01.03.2021,58910
02.03.2021,56451
03.03.2021,85672
04.03.2021,69709
05.03.2021,67618
06.03.2021,60187
07.03.2021,42359
08.03.2021,48402
09.03.2021,56854
10.03.2021,60618
11.03.2021,63778
12.03.2021,67521
13.03.2021,50239
14.03.2021,37995
15.03.2021,56929
16.03.2021,53638
17.03.2021,102574
18.03.2021,64082
19.03.2021,66907
20.03.2021,56340
21.03.2021,39638
22.03.2021,55197
23.03.2021,59572
24.03.2021,67758
25.03.2021,69741
26.03.2021,78999
27.03.2021,64098
28.03.2021,45673
29.03.2021,70998
30.03.2021,63353
31.03.2021,69190
01.04.2021,78295
02.04.2021,69986
03.04.2021,68501
04.04.2021,37205
05.04.2021,70232
06.04.2021,69875
07.04.2021,76805
08.04.2021,80161
09.04.2021,85368
10.04.2021,67208
11.04.2021,48611
12.04.2021,71552
13.04.2021,80641
14.04.2021,78439
15.04.2021,74916
16.04.2021,81773
17.04.2021,66207
18.04.2021,32335
19.04.2021,70589
20.04.2021,61427
21.04.2021,65581
22.04.2021,67070
23.04.2021,66583
24.04.2021,53949
25.04.2021,34736
26.04.2021,50656
27.04.2021,52046
28.04.2021,56604
29.04.2021,60373
30.04.2021,59906
01.05.2021,42034
02.05.2021,34433
03.05.2021,50120
04.05.2021,44098
05.05.2021,46585
06.05.2021,47948
07.05.2021,49634
08.05.2021,35755
09.05.2021,22200
